ID, RT,mass,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal
2417,0.609016667,1875.6557,6503.5625,6723.506348,0.001,0.001,0.001,5563.543945,5955.655762,4853.830078,8518.865234,4868.76123,4432.582031,5243.617676,0.001,7291.799316,6634.773438,0.001,7493.352051,8137.352539,0.001,8762.891602,8714.088867,0.001,0.001,7565.240234,5487.058594,7776.099609,8492.707031,0.001,8098.64502,0.001,0.001,7323.821777,6797.208008,8352.010742,7174.748047,6742.302734,7083.010742,0.001,6018.728516,7539.5,7234.456543,8071.081543,6895.598145,0.001,6219.257813,7917.086914,0.001,8302.164063,8449.200195,6277.21582,8462.884766,6533.103027,7519.410645,6594.488281,6970.002441,0.001,8549.744141,6546.523926,7965.507813,8932.638672,9287.875,7208.134766
2418,4.7944,187.0631,0.001,0.001,0.001,0.001,0.001,12431.33789,9624.613281,11509.26563,0.001,0.001,9833.898438,0.001,7791.141113,0.001,0.001,0.001,13808.16992,6894.641113,0.001,12017.55859,0.001,0.001,13225.86719,0.001,0.001,11312.83887,0.001,21690.03125,0.001,0.001,0.001,16859.24219,11776.72852,0.001,15864.14648,16989.47266,0.001,24381.74609,0.001,0.001,13780.00586,0.001,0.001,9936.176758,25057.68945,0.001,0.001,10976.78711,16874.08203,0.001,0.001,23192.39453,12352.32324,0.001,0.001,0.001,4803.509766,8526.168945,0.001,0.001,0.001,5909.100586
2419,10.50061667,650.3132,4953.885742,5053.647461,6614.827148,4921.916016,4798.65918,4649.324707,4913.308594,5143.847168,5676.687988,5917.374512,6234.900879,5331.325195,5863.882813,4665.705078,5020.955566,6167.870117,4169.735352,6299.053223,4361.322754,4685.725586,4250.898438,4870.105469,5225.211426,6634.789063,5550.077637,6677.104004,5554.226563,6364.882324,4803.561523,6392.174805,4807.005371,5336.243164,5724.305664,5781.221191,5501.456543,0.001,5654.739746,5202.185059,4999.498535,4756.963867,4630.327148,5171.40332,4420.976563,5646.782715,6182.521484,5223.275391,4406.09668,5320.342285,5879.208008,5105.899414,6572.937988,7021.703613,5385.380371,5969.274902,6738.381836,5368.488281,6731.359375,5093.411621,4218.3125,5884.399902,4854.111328,6118.003418
2420,10.1107,580.311,7096.483398,5604.53125,3897.370605,3265.559814,0.001,0.001,6877.69873,8237.410156,4572.349121,3902.119629,3818.069824,2763.082031,2756.084717,3873.507324,4585.935059,9942.660156,4908.331055,0.001,4033.278076,3957.030029,4732.282227,3596.586914,8271.375,5288.099121,5144.927734,5402.719238,5094.086914,6050.407227,4473.036133,3218.033691,6323.793945,3563.560059,6214.5,10272.92578,6217.459473,3248.961426,8713.279297,6063.057129,7372.622559,4958.208984,0.001,7744.474609,5543.34375,5641.643066,4657.395508,4472.256836,6588.657227,5508.056152,9508.503906,8682.59668,10414.52832,7241.389648,0.001,10829.39941,6625.294434,5094.699219,5751.833984,8706.030273,5728.849609,7467.609375,4130.722656,6574.335938
2421,10.60616667,577.2094,4906.013184,4837.84082,7245.943359,3352.817871,4440.458984,0.001,7174.453125,6447.056641,5074.288574,5253.926758,9508.519531,5175.607422,4757.880371,6664.783203,4826.698242,8772.553711,3905.741943,6629.320313,5566.176758,4517.768555,1748.850464,4166.127441,7208.950684,4858.985352,13503.65137,8320.302734,8455.188477,4292.952148,5558.64502,6916.869629,4769.057617,5805.798828,8591.506836,5608.408203,6482.568359,0.001,5853.759766,5545.279785,0.001,3156.196777,4360.113281,4784.512695,6294.550781,4547.911621,3115.048096,4654.457031,4904.14502,5279.976563,5517.822266,6729.40625,6215.822266,7022.270508,3869.968262,5925.568848,5538.942871,3447.783691,4462.634766,6206.012695,6914.982422,0.001,4088.815674,5517.865723
2422,5.4663,278.1624,0.001,0.001,4334.453125,10544.68164,0.001,0.001,11199.29883,0.001,0.001,16551.85938,13562.49609,0.001,6626.782715,10324.66016,0.001,10717.40137,0.001,0.001,15369.57617,4799.909668,0.001,7535.499023,11882.73438,0.001,12569.78613,11706.77539,15882.40918,11664.96777,7117.693359,0.001,18977.42969,0.001,0.001,5533.290039,7301.983398,3761.56958,0.001,0.001,0.001,0.001,2603.006348,8176.139648,0.001,0.001,14391.76758,6720.873535,9352.413086,7176.158691,10512.02148,12659.66016,0.001,5226.612305,9763.650391,9989.294922,6544.209473,0.001,0.001,1498.126343,0.001,0.001,4776.185059,0.001
2423,13.9847,354.1705,0.001,0.001,3255.406738,4235.365234,4868.808594,4966.610352,4700.513184,0.001,5523.404297,4929.304199,6377.76416,7466.258789,5459.825195,0.001,4881.284668,0.001,5126.992676,6102.791016,7234.384277,3902.047363,3371.995117,4029.222412,0.001,27661.17969,34859.40625,12723.23535,0.001,5048.635254,3206.423828,0.001,5179.268066,6433.763184,8524.640625,3489.670166,4910.249023,5521.267578,6779.999023,4704.086426,7403.922852,5156.744629,5813.305664,0.001,8725.125,7722.424805,4581.785645,5381.785156,3529.376709,0.001,0.001,7851.123047,5428.797363,0.001,0.001,5642.115723,5207.435547,2689.221191,0.001,4791.826172,7756.447754,5758.810547,0.001,0.001
2424,1.150516667,542.0313,0.001,3916.742188,3873.575195,0.001,6254.37207,3857.12915,5627.675293,9090.148438,5494.708496,0.001,3411.932129,3678.118896,6783.708984,6862.495117,15826.16113,7883.700684,4130.852539,5391.120117,6418.087402,7249.798828,4370.443848,7115.44873,0.001,0.001,3521.901367,4880.98584,0.001,5394.206543,5123.695801,6085.90332,8251.945313,10030.1543,4615.719727,7866.295898,5151.010742,4425.256348,6768.838379,7458.28125,6683.902344,6888.163086,9953.911133,4814.697754,9532.245117,8406.855469,5628.293457,5296.37207,0.001,5176.417969,0.001,6422.826172,6754.45752,6351.830566,6686.475098,4695.856445,5149.300781,4073.614014,0.001,6801.967773,8532.556641,6198.833984,0.001,6455.446777
2425,11.33013333,625.3121,0.001,8704.416992,5149.418945,7700.712891,7591.879883,8064.494629,8622.330078,0.001,4254.643066,8818.064453,8863.722656,9360.874023,6594.42041,7912.368164,8301.571289,0.001,8409.569336,7418.229492,0.001,8130.851563,8335.927734,8996.430664,6944.101074,0.001,0.001,5074.289551,9569.825195,0.001,7562.313965,6411.555176,0.001,6480.567383,9067.935547,0.001,6968.714844,3952.775879,5013.86084,6285.699219,3989.6875,5185.443359,4289.786621,5198.195313,5331.572266,0.001,0.001,0.001,0.001,8700.851563,0.001,0.001,5744.344727,8573.458984,0.001,4127.478516,7950.018555,0.001,7325.244141,8446.983398,7878.552734,4287.566895,3752.270752,9489.470703
2426,9.672333333,392.2919,0.001,4282.358887,4044.159912,3576.543945,7755.646973,4510.259766,15908.0498,4822.356445,1967.579834,8503.077148,3472.404785,7713.417969,0.001,4674.232422,12133.65625,5162.662598,6327.23291,4679.959961,16270.82617,3186.77124,5829.546387,9312.464844,0.001,0.001,5861.560547,6077.010254,0.001,3906.259521,0.001,4056.309082,0.001,8328.388672,0.001,3934.275391,3367.822266,10777.32617,3785.725586,7269.797852,13594.1416,8024.46875,3625.364258,0.001,4489.626953,0.001,0.001,5124.642578,4641.474609,9157.857422,4961.055664,10553.56348,10464.2998,0.001,9890.759766,4138.020508,5804.01416,0.001,5745.25,1475.601929,11566.16602,0.001,5965.861328,11562.95508
2427,0.7053,166.0479,0.001,8255.799805,9205.782227,15838.24414,8785.444336,11704.28516,11882.61328,8929.453125,19063.80664,6424.991699,0.001,15324.66113,7254.222656,0.001,15172.99219,7087.265137,0.001,0.001,0.001,0.001,7461.884766,0.001,9614.446289,0.001,6505.646484,5900.101563,0.001,0.001,0.001,0.001,0.001,15461.72852,9029.148438,0.001,0.001,0.001,13956.71777,10356.40332,9091.131836,0.001,11848.42676,8789.740234,0.001,9204.551758,0.001,0.001,0.001,9959.516602,8721.011719,11814.69922,0.001,8868.996094,9901.222656,7767.031738,0.001,0.001,7182.832031,0.001,12907.03906,5938.243164,0.001,0.001
2428,10.28416667,611.251,0.001,4994.85791,0.001,0.001,0.001,0.001,6141.491211,14608.22754,0.001,6482.615723,14664.06641,5104.875,4376.019531,7640.081055,5180.005859,7184.544434,6940.927246,0.001,4390.911133,16400.79883,0.001,4361.757813,5061.737793,0.001,6543.883789,0.001,0.001,7614.195801,4418.818848,5228.630859,0.001,4661.690918,5817.53125,5906.767578,5054,4790.163086,7021.352539,0.001,5350.851074,4732.826172,5141.35498,5350.802734,12683.40527,0.001,4750.753418,7453.480957,14961.95898,7534.648438,5355.262695,15404.71191,9446.679688,5377.962402,4645.251953,4812.118652,7900.711914,6596.003906,0.001,5073.124512,9373.233398,0.001,4624.712891,6114.691895
2429,13.07461667,240.0675,5165.011719,0.001,0.001,4602.830566,0.001,0.001,4562.363281,0.001,0.001,4160.641113,3821.853271,0.001,5371.739746,2595.648438,0.001,3996.711182,6606.077637,3545.070313,5704.074219,0.001,3416.645752,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3962.244873,0.001,3994.564453,0.001,0.001,0.001,4344.819824,3225.539795,0.001,0.001,0.001,2926.423096,2986.47583,4640.760254,0.001,5342.936035,0.001,0.001,0.001,4022.496094,0.001,5960.625,4915.865723,4404.48877,4532.016602,0.001,0.001,0.001,4426.467285,3203.842285,0.001,5079.724121,0.001,5109.78418
2430,10.92366667,632.342,0.001,4641.612305,3338.938477,0.001,2217.380127,2806.304688,5854.138184,5362.196289,0.001,0.001,6750.045898,5858.026367,2519.291016,8441.953125,0.001,6862.850586,6654.350586,4627.223633,0.001,6033.518555,3845.550293,4765.26416,9657.384766,5134.803711,5022.163574,5748.39209,5720.35498,7217.158691,6316.506348,3786.48999,0.001,5301.230957,5075.500488,4033.453125,6967.831543,4446.496094,8680.392578,6565.947754,7367.711914,4845.755371,5401.199219,6488.210938,5494.701172,5727.920898,8172.637695,8240.75293,5685.369629,3867.141846,6985.65625,9960.935547,6992.063477,6377.446289,4926.597168,8361.014648,7621.049316,4121.996582,5402.001953,5159.913086,5869.750977,5686.861816,2334.097168,5927.950684
2431,9.39025,224.141,9247.689453,0.001,0.001,0.001,0.001,0.001,15433.6709,0.001,5860.177246,3300.964355,0.001,6913.263672,7292.016602,0.001,14242.36621,0.001,0.001,7456.675781,17747.99805,0.001,13885.22461,0.001,7682.887695,6452.274902,0.001,5222.919922,0.001,0.001,5255.771973,0.001,7526.378418,12301.6748,4499.439941,0.001,0.001,12144.40723,9145.663086,4018.960693,18987.82813,0.001,4733.484375,6781.691406,5213.085449,8841.758789,4132.163086,7257.275879,3766.846436,5977.616699,5655.538574,0.001,0.001,8143.189941,9556.068359,6121.189453,14832.77832,13787.52051,9074.133789,3952.74707,6588.226074,6901.598633,5599.622559,9308.206055
2432,11.05098333,175.0091,0.001,9726.391602,7321.894043,0.001,0.001,0.001,0.001,10499.11426,0.001,0.001,0.001,0.001,11751.44238,0.001,12109.67871,7507.099121,0.001,0.001,0.001,3500.617188,7976.61377,10669.76172,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8366.125,13896.76172,0.001,12167.0957,13377.27344,9279.682617,7495.499023,0.001,0.001,18067.6875,8885.588867,8110.685059,17608.64844,6458.891113,0.001,0.001,10430.7793,0.001,10362.43262,0.001,19336.73047,8290.645508,0.001,0.001,0.001,28048.19141,0.001,13112.95605,8021.557129,0.001
2433,4.519866667,260.1367,6971.804688,8609.198242,5564.177734,0.001,7140.926758,0.001,8830.125977,10281.80371,0.001,0.001,7374.592773,8040.899414,0.001,7537.63916,7393.797363,7817.209473,8572.09375,0.001,6587.097168,6290.388184,0.001,7031.805664,0.001,6088.977539,5940.290527,5675.712402,0.001,0.001,5731.630371,6502.916016,9941.767578,8138.422363,8946.589844,0.001,0.001,7576.6875,8921.130859,7406.435059,8851.999023,4844.568359,7040.908203,0.001,10122.0127,0.001,0.001,8447.095703,6353.693359,0.001,6853.151855,7046.679199,0.001,9096.945313,5732.773438,6047.774414,6388.885742,8018.254883,0.001,6516.004883,6842.72168,9318.956055,0.001,0.001
2434,1.441766667,182.0768,0.001,8425.290039,0.001,0.001,22831.20313,0.001,6123.914551,0.001,17202.40234,0.001,3041.079346,5206.460938,11840.26758,0.001,12030.14648,6880.378418,8315.519531,10702.43066,6840.60498,15454.61035,11529.10645,0.001,12917.7832,0.001,0.001,0.001,0.001,0.001,8333.794922,7609.462402,8949.583984,6245.688965,12554.09375,0.001,0.001,0.001,0.001,0.001,13148.08105,0.001,0.001,0.001,17181.97266,0.001,0.001,0.001,0.001,14413.70508,2837.044189,0.001,0.001,12974.33887,0.001,9423.205078,3675.731689,0.001,12157.9043,0.001,0.001,4956.890625,0.001,0.001
2435,10.61106667,695.2929,3747.593994,5566.651855,6196.337402,5541.497559,5706.668457,4138.616699,4533.724121,6399.712891,6982.726563,6936.427246,4381.569336,3064.10498,5797.114746,5011.229492,3452.422852,6419.436523,5069.885742,7299.3125,6658.41748,3157.885986,4970.891113,6048.95166,4781.470703,7406.021484,6324.575684,3689.96875,6722.76709,4543.669922,3592.73999,5658.178223,5374.999023,6548.006836,4249.057617,7200.728516,4390.392578,4642.914551,3704.755859,4652.353027,4649.720215,5691.9375,5633.868164,4555.88623,5306.192871,4890.080566,3824.62793,5388.564941,3756.802734,5527.822754,3444.177246,4663.149414,5051.795898,4917.844727,5413.875,5477.478027,4359.335449,3674.414063,3502.539063,1959.463501,3744.081543,3334.962402,6244.805664,5223.331055
2436,10.12295,584.2617,5840.955566,7516.930664,5353.001465,4002.195313,0.001,0.001,3311.154297,4515.733398,8309.639648,7662.762207,8112.395508,5931.1875,7270.758789,3522.856445,6629.63916,3416.841064,5893.163086,10920.30273,10471.40723,15122.3252,3694.278564,5183.964844,7349.260742,7774.194336,5814.850586,6745.865234,2183.281006,0.001,3824.958008,0.001,3536.361328,4503.501953,10211.77246,0.001,4272.470215,12243.98828,0.001,6290.483398,4993.265625,0.001,4794.575195,5582.739746,3673.866455,0.001,10712.55957,4125.594727,3126.897949,3909.404297,0.001,9031.704102,2802.768066,3609.391113,2559.633545,4231.401367,6026.516602,2337.518555,5951.623535,4884.93457,2591.708496,2146.650391,4041.670898,4626.706055
2437,6.417683333,270.1573,7848.613281,6855.486328,3251.619629,9918.813477,4341.102539,5321.914063,11504.61133,5577.704102,4999.96582,0.001,3519.443848,7374.125,0.001,8447.609375,13574.60352,8258.875977,0.001,4834.427246,0.001,0.001,4907.082031,0.001,6607.720703,6401.256836,0.001,0.001,0.001,0.001,0.001,0.001,27252.36328,7506.747559,7100.298828,0.001,11376.28516,0.001,7288.648438,5251.685547,12473.94727,0.001,0.001,13191.88867,6755.503906,10958.72656,5297.043457,6497.624512,0.001,0.001,0.001,0.001,0.001,6602.317383,7347.599609,0.001,8379.884766,6167.654785,6374.490723,7102.210449,0.001,5016.72168,0.001,8793.06543
2438,10.88,749.5736,16441.97852,24162.26758,3136.71582,0.001,0.001,0.001,7229.100586,7372.908203,10202.42578,13382.17188,8377.154297,0.001,0.001,8475.941406,12450.2207,0.001,0.001,11853.79883,0.001,0.001,10133.26465,0.001,0.001,0.001,0.001,0.001,0.001,21627.79492,0.001,0.001,0.001,4442.876953,12411.68457,15039.06836,9739.65625,0.001,0.001,0.001,7926.978516,0.001,23937.28711,7376.09668,18559.23633,0.001,0.001,11832.71777,0.001,8464.319336,7785.264648,5901.61377,0.001,4424.958984,0.001,10095.32813,7929.40918,8721.625977,8001.610352,10186.99023,0.001,0.001,0.001,0.001
2439,5.720316667,1379.5843,4043.384277,0.001,5855.908691,23582.01758,3738.361816,0.001,8165.563965,5258.27002,3377.866211,4576.546875,2673.971191,0.001,3188.931152,4447.256348,6507.221191,9340.233398,11207.75781,5885.519043,6364.420898,0.001,4777.700195,7335.570313,9454.805664,3227.568115,0.001,0.001,5539.117676,6184.393555,7464.271484,4111.606934,10367.94531,6321.563477,12549.77539,12137.0332,7030.009277,5650.323242,6595.789551,6799.479492,5930.707031,4602.852051,5941.402344,0.001,6639.736328,3347.691895,10592.46875,7470.449219,3964.753174,4596.568359,5019.15332,7560.349121,5620.425781,0.001,0.001,8565.013672,5793.79541,0.001,0.001,3335.687012,0.001,0.001,0.001,0.001
2440,10.15375,655.3079,1772.639526,6883.705566,2775.640625,3307.499023,0.001,4913.530273,10275.93945,5724.586426,0.001,2434.84668,3134.446289,3174.913086,2315.73291,7012.430664,3450.35498,9286.054688,9081.970703,0.001,5079.685547,4958.708984,5083.450195,4860.242676,13173.96582,0.001,3075.291016,2876.358154,3639.124268,7930.774902,4015.359375,0.001,2624.446533,4194.146973,2626.177246,8016.061035,4955.542969,1736.706421,4612.281738,3197.887451,13044.59375,8357.004883,3768.089111,6151.349609,6682.322266,4059.905762,6018.960938,6872.75293,6444.413086,0.001,8809.801758,17225.125,6200.869629,3888.114258,4208.670898,12180.89355,2733.888184,5854.267578,0.001,3425.629883,5519.561523,5150.219238,1214.237915,9048.036133
2441,9.9655,460.2092,2372.569336,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6151.276367,8524.600586,4513.404785,11786.82324,14484.35449,7815.229004,7846.084473,8818.96875,13989.64746,10160.56152,6919.300293,8628.678711,5051.572266,5086.969727,9695.054688,13889.24609,11992.50977,8443.050781,8156.820313,14020.19727,4133.229004,7957.36377,15801.91309,11351.42773,13868.09473,4309.100098,8461.420898,4147.880859,2912.491943,7280.807617,5329.189453,9437.866211,4030.516357,11074.1416
2442,5.978633333,172.0733,0.001,8855.662109,0.001,6481.45166,8193.84668,16901.87109,0.001,10459.80371,0.001,0.001,0.001,5453.533203,12011.79004,0.001,7389.423828,5313.95752,0.001,13657.55957,9102.889648,11628.12402,5496.698242,3100.899902,0.001,0.001,0.001,4509.839355,10609.63281,0.001,11264.44434,0.001,10171.00977,8487.835938,12306.73633,0.001,4758.246094,0.001,4984.937988,0.001,0.001,0.001,0.001,10100.28613,8041.52002,8586.022461,0.001,6542.291504,0.001,5955.582031,9500.316406,10906.63672,0.001,0.001,16108.56738,7430.512695,6802.644043,10535.87305,0.001,13204.14063,0.001,0.001,12986.19727,0.001
2443,0.589133333,499.9228,7984.662598,5229.677246,7100.80127,6986.09082,8401.041016,5570.757324,8309.697266,6535.780762,0.001,8976.583984,7651.154785,5390.541504,5072.150391,0.001,0.001,7398.916504,6980.034668,8288.397461,0.001,0.001,7326.84668,7091.14502,8457.12793,4513.407715,6076.541504,0.001,7020.585449,6827.897461,6660.775391,4414.23291,6521.89209,5355.686035,5916.890625,5020.349609,7944.241699,6837.540527,7351.255859,4872.85498,5474.646484,4657.211426,5654.90625,5926.035156,0.001,6501.789551,5599.313965,4711.941406,0.001,6152.192383,0.001,7938.803223,0.001,5931.890137,3487.077637,0.001,0.001,0.001,5539.121582,5626.503906,5442.388672,6514.583984,5097.462891,6153.197266
2444,8.135933333,625.3451,0.001,0.001,0.001,0.001,2415.001709,0.001,5077.082031,4690.072754,1961.585938,0.001,8757.124023,13707.36914,0.001,0.001,8625.003906,8627.235352,0.001,2455.390625,0.001,0.001,0.001,0.001,10909.81836,0.001,19268.46094,0.001,3522.420898,6770.780762,12856.53125,19743.28125,0.001,1701.325195,0.001,6603.15625,3604.19873,0.001,0.001,17367.45703,0.001,0.001,0.001,0.001,0.001,7215.583496,0.001,0.001,17017.40039,0.001,3904.405762,8657,2804.740967,0.001,0.001,8404.069336,8338.557617,0.001,15097.31934,7619.151367,8559.989258,0.001,6638.612793,0.001
2445,1.445333333,244.0693,0.001,0.001,0.001,0.001,7812.360352,0.001,0.001,0.001,0.001,5983.131348,0.001,5674.636719,0.001,4358.175781,0.001,0.001,0.001,4894.735352,5476.96875,16766.35938,2008.139893,0.001,6523.404297,16754,13299.42188,0.001,12161.54199,0.001,5189.121094,0.001,0.001,0.001,9964.931641,4218.119629,9522.728516,0.001,0.001,15584.49219,5038.73877,4817.033203,9902.572266,12459.89063,13501.2168,1037.258789,0.001,16214.0127,0.001,11738.96094,0.001,5436.66748,0.001,11600.83203,5915.20166,0.001,0.001,0.001,4401.48877,16069.16016,5092.656738,8869.860352,5548.848633,0.001
2446,13.49965,378.1702,0.001,3011.04834,3617.609375,6391.81543,4422.765625,2950.753174,4465.198242,2483.789063,6272.040039,3703.244873,6489.443848,7252.721191,4085.875244,3504.661621,4335.299805,0.001,3150.489502,5046.230469,5350.428223,0.001,3610.037109,4786.124023,0.001,14627.81055,25465.61719,4976.822754,0.001,3195.786133,2485.861328,3519.427734,4921.280273,7831.525391,9320.146484,4583.677246,4736.112793,5077.470703,6793.461914,5794.415039,7110.611328,5178.931152,6502.430664,0.001,8241.589844,7202.302246,5249.078613,5231.26123,0.001,3747.094238,3944.559326,5979.786133,5188.829102,2259.770264,6157.459473,6558.645508,4945.099609,0.001,0.001,5744.378418,6638.8125,4842.915039,3731.404297,0.001
2447,4.421166667,733.2935,11012.73438,12666.6416,4289.922363,1902.551636,16749.47461,11040.38672,3259.719727,8952.344727,14103.62402,0.001,0.001,13964.85449,6011.481934,0.001,11222.43066,0.001,9806.730469,5881.700684,0.001,5362.376465,9530.433594,3323.858398,1730.511353,14193.21094,0.001,0.001,0.001,0.001,8571.748047,7191.157715,0.001,3980.779785,3715.101074,2804.12793,4536.708984,7690.615234,5245.799316,7415.700195,5156.336426,5193.054688,8481.169922,0.001,8284.661133,4200.709961,0.001,0.001,0.001,0.001,0.001,0.001,2558.963867,2419.079834,2518.329834,0.001,0.001,5321.452148,5214.052734,10621.69238,4926.017578,6443.263184,6821.574707,4383.601563
2448,1.22035,226.07,9386.539063,0.001,11097.9873,6412.086426,15754.26074,16511.30664,8522.311523,10840.38672,12703.22852,0.001,0.001,17612.63086,0.001,0.001,10736.7832,0.001,13698.75391,9178.369141,0.001,0.001,10650.58887,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12361.38477,0.001,0.001,0.001,8784.952148,8091.621582,9688.385742,9223.787109,7904.208496,10876.10742,5047.137207,8248.800781,11861.33203,6907.898438,0.001,9546.222656,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8131.234863,0.001,9885.12207,0.001,0.001,9853.376953,9385.470703,0.001,6596.04248,8511.407227,0.001
2449,9.998266667,216.1721,0.001,0.001,2466.333984,0.001,11668.85938,8133.118164,0.001,0.001,7384.587891,4525.089844,0.001,5000.499512,6183.734375,0.001,5262.086426,0.001,0.001,10776.54004,5291.768066,0.001,0.001,0.001,0.001,0.001,9266.449219,0.001,0.001,0.001,2339.852783,0.001,0.001,7169.231934,8355.928711,4446.84375,9618.635742,0.001,10229.76172,8472.744141,0.001,5454.760254,21112.77734,3955.233887,11479.81152,17427.81641,4606.477051,8384.90332,0.001,6350.376953,8908.894531,8320.936523,4350.99707,0.001,8820.475586,9547.84375,2090.369629,0.001,0.001,10543.3291,11991.21289,16334.75781,7713.232422,0.001
2450,0.842916667,177.9078,5460.672363,4649.213379,5751.003418,3528.522705,2170.659668,5616.566406,9255.296875,5114.400391,0.001,8293.914063,4136.891602,3109.083984,5829.890625,8355.613281,8932.211914,4517.605469,5191.362305,2152.947266,5811.368164,0.001,0.001,11655.20508,10053.59668,1272.775635,5806.700684,6679.076172,3344.387451,15928.78711,0.001,6477.320801,4028.277344,2857.137695,4199.463867,8263.835938,4935.967285,6678.326172,4527.566895,6047.211914,5148.115234,5175.280273,8145.97168,5549.020508,4657.510742,3904.752686,2502.058105,6128.061523,6250.878906,0.001,3534.074951,4506.211914,0.001,4884.13916,1887.168945,2920.02002,0.001,2610.554199,4222.529785,2156.322754,0.001,0.001,8348.605469,6715.895508
2451,1.224733333,248.0516,8340.338867,8074.185547,8057.719238,8193.303711,12723.15918,7828.956543,8918.575195,0.001,0.001,0.001,0.001,11511.24121,0.001,5455.275879,0.001,0.001,8721.014648,8523.553711,0.001,5395.081055,7309.29834,4623.716797,5659.995605,9230.666016,0.001,1940.357666,0.001,0.001,9056.217773,10343.7832,0.001,6888.90332,7703.11084,5293.562012,7623.726074,7537.35791,6559.503906,6427.641602,0.001,8066.825684,0.001,5338.59082,6986.653809,7528.238281,4898.595703,0.001,5735.502441,0.001,0.001,0.001,0.001,7332.163086,7424.022949,0.001,7437.892578,0.001,5522.421875,6337.454102,7021.737305,5366.251953,7116.406738,6121.980957
2452,10.15388333,577.292,0.001,6477.06543,0.001,3840.87207,0.001,3915.391357,9653.958984,6131.324219,0.001,2632.627441,3363.480469,3557.430664,0.001,7482.365234,0.001,9600.420898,7679.541016,0.001,5020.881836,6684.020508,5087.60791,4666.132324,15451.12988,1671.723145,0.001,3343.263184,4217.293945,7165.324219,4372.335449,0.001,2556.458252,3694.300537,2692.211182,7897.973145,6043.424316,0.001,5812.083008,0.001,14641.91699,8957.697266,4698.548828,6203.570313,7120.642578,2813.352539,5464.005859,6950.34082,6629.652344,0.001,9827.316406,19063.83594,6034.107422,3745.112305,3988.960449,12166.61816,3452.504883,6069.364746,0.001,4990.772949,6149.052734,0.001,0.001,10546.03711
2453,14.0959,448.3542,7205.634277,0.001,0.001,0.001,0.001,8149.584473,9288.567383,9774.763672,12385.5332,13963.79102,0.001,0.001,13829.87305,0.001,0.001,0.001,0.001,10695.74609,34726.55078,1437.179932,12279.93945,3112.862305,8210.006836,0.001,0.001,0.001,4558.064941,4972.816406,6623.34668,0.001,0.001,0.001,24296.45898,12620.44531,0.001,0.001,16319.05176,10548.61719,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11755.42871,0.001,0.001,9326.232422,0.001,10580.08594,10061.57617,10716.70996,12493.49023,12849.81934,14746.70508,6145.249023
2454,11.95801667,509.347,3835.350586,4188.571777,4003.039063,10946.61621,3000.283936,1961.346069,5612.396484,6953.246094,3171.653809,0.001,0.001,0.001,0.001,5394.946777,4424.6875,4676.492676,4096.79541,4254.411133,4156.629883,3598.531738,0.001,3395.38623,4426.490234,4979.712891,4841.03125,4495.998047,13676.09082,6194.500488,5442.617676,3525.213867,2805.630859,4956.201172,5664.814453,5954.902344,6440.750977,3431.85498,6882.674805,5628.724609,7435.924805,4503.724609,4724.993164,5756.816895,5028.135742,4558.724121,0.001,5557.075684,6498.20166,5487.512695,6144.368164,5315.621582,5761.066895,6936.810059,5270.705566,6767.081055,5866.495117,5737.089844,6143.662109,7230.778809,6400.190918,5087.140625,4534.485352,5928.861328
2455,9.983883333,296.1623,0.001,5826.55957,0.001,0.001,0.001,4791.202148,5820.315918,5504.27832,5893.408691,5886.938477,5273.526855,5638.003906,5729.807617,5886.674805,7329.664551,6259.615234,5693.42041,6153.786621,6924.239258,6575.248047,6257.869141,0.001,0.001,0.001,5673.01416,5404.65332,5525.723145,6798.453125,5115.070313,5770.36377,5829.451172,5918.194336,6483.354004,5514.115234,0.001,5191.555176,0.001,5625.84375,4802.999512,6010.582031,6065.616699,5105.634766,6518.503906,6555.820801,5738.613281,6048.729492,5590.227539,5968.814941,6518.133789,5537.359863,6251.981934,0.001,4641.206543,4989.05127,6478.54834,5268.348633,6025.989258,6411.440918,0.001,5987.178223,6552.071289,4923.758789
